decision_sequence,decision_id,agent_id,age_group,digital_access,family_assistance,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,chosen_systematic_utility,chosen_weather_exposure_age_weight,chosen_weather_exposure_medical_need_weight,chosen_weather_exposure_disutility,chosen_fare_sensitivity_multiplier,chosen_age_transfer_burden_minutes,chosen_perceived_time_minutes,chosen_perceived_fare_cost_yuan,llm_reason,api_decision_succeeded,api_call_attempted,api_response_source,api_attempt_count,api_input_tokens,api_output_tokens,api_elapsed_ms,response_sha256,published_traffic_event
1618,travel:355-2026-07-07-L02,355,18-39,True,,355-2026-07-07-L02,return_home,Z3,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,7,7,56.470588,42.0,42.0,7,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.044258914, ""metro"": 0.932943656, ""ride_hailing"": 0.02279743}","{""walk"": 0.0, ""bus"": 0.043145956, ""metro"": 0.934711282, ""ride_hailing"": 0.022142762}","{""walk"": 0.0, ""bus"": -0.001112959, ""metro"": 0.001767626, ""ride_hailing"": -0.000654667}",0.001767626,True,False,False,first_trip_decision_only,False,metro,0.934711282,-6.23516,1.0,1.0,0.875,1.0,0.0,54.224,4.0,"Fast travel time, low cost, and high model probability.",True,True,live_api,1,502,26,969.757,dd7e77fcfa1ba4c2d7d0c286b466f6ae2da93f9bb4dbdeb12062840e48d4ff07,False
1619,travel:300-2026-07-07-L02,300,18-39,True,,300-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,7,8,56.470588,42.0,48.0,7,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.339211727, ""metro"": 0.0, ""ride_hailing"": 0.660788273}","{""walk"": 0.0, ""bus"": 0.33972297, ""metro"": 0.0, ""ride_hailing"": 0.66027703}","{""walk"": 0.0, ""bus"": 0.000511243, ""metro"": 0.0, ""ride_hailing"": -0.000511243}",0.000511243,True,False,False,first_trip_decision_only,False,ride_hailing,0.66027703,-8.295174,1.0,1.0,0.56,1.0,0.0,46.510824,34.16,Faster travel time and lower outdoor exposure despite higher cost.,True,True,live_api,1,435,28,961.182,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,True
1620,travel:664-2026-07-07-L02,664,40-59,True,,664-2026-07-07-L02,return_home,Z1,Z1,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,8,9,56.470588,48.0,54.0,8,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.491616071, ""metro"": 0.062675465, ""ride_hailing"": 0.445708463}","{""walk"": 0.0, ""bus"": 0.4877949, ""metro"": 0.062977784, ""ride_hailing"": 0.449227316}","{""walk"": 0.0, ""bus"": -0.003821171, ""metro"": 0.000302319, ""ride_hailing"": 0.003518852}",0.003821171,True,False,False,first_trip_decision_only,False,ride_hailing,0.449227316,-5.174047,1.2,1.0,0.336,1.0,0.0,31.147983,26.84,"Fastest travel time and low outdoor exposure, suitable for a regular worker returning home in the evening.",True,True,live_api,1,502,36,982.876,759cf4e51f3cbfe7c43925efb6aa26e097b96763482536ba5a7277351d3e1b0a,True
1621,travel:188-2026-07-07-L02,188,18-39,True,,188-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,9,10,56.470588,54.0,60.0,9,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.266112812, ""metro"": 0.0, ""ride_hailing"": 0.733887188}","{""walk"": 0.0, ""bus"": 0.262608234, ""metro"": 0.0, ""ride_hailing"": 0.737391766}","{""walk"": 0.0, ""bus"": -0.003504577, ""metro"": 0.0, ""ride_hailing"": 0.003504577}",0.003504577,True,False,False,first_trip_decision_only,False,ride_hailing,0.737391766,-5.458778,1.0,1.0,0.373345,1.0,0.0,30.815924,23.85,Faster travel time and lower outdoor exposure despite higher cost.,True,True,live_api,1,435,28,1101.376,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,True
1622,travel:624-2026-07-07-L02,624,40-59,True,,624-2026-07-07-L02,return_home,Z1,Z4,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,10,10,56.470588,60.0,60.0,10,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.025603871, ""metro"": 0.973934971, ""ride_hailing"": 0.000461159}","{""walk"": 0.0, ""bus"": 0.024110667, ""metro"": 0.9754553, ""ride_hailing"": 0.000434033}","{""walk"": 0.0, ""bus"": -0.001493204, ""metro"": 0.00152033, ""ride_hailing"": -2.7125e-05}",0.00152033,True,False,False,first_trip_decision_only,False,metro,0.9754553,-8.135705,1.2,1.0,0.98,1.0,0.0,84.680333,6.0,Metro is fastest and cheapest with high probability.,True,True,live_api,1,502,24,1346.898,c4b5dc7c063ab3d4c9aadcfee96573b5a3b69db19346730dd93e23954dc3b803,False
1623,travel:576-2026-07-07-L02,576,40-59,True,,576-2026-07-07-L02,return_home,Z5,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,10,11,56.470588,60.0,66.0,10,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.484116097, ""metro"": 0.0, ""ride_hailing"": 0.515883903}","{""walk"": 0.0, ""bus"": 0.482417503, ""metro"": 0.0, ""ride_hailing"": 0.517582497}","{""walk"": 0.0, ""bus"": -0.001698594, ""metro"": 0.0, ""ride_hailing"": 0.001698594}",0.001698594,True,False,False,first_trip_decision_only,False,ride_hailing,0.517582497,-6.02092,1.2,1.0,0.448014,1.0,0.0,36.585606,29.52,Faster travel time and lower outdoor exposure despite higher cost.,True,True,live_api,1,435,28,1301.427,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,True
1624,travel:614-2026-07-07-L02,614,40-59,True,,614-2026-07-07-L02,return_home,Z7,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,11,11,56.470588,66.0,66.0,11,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.811449197, ""metro"": 0.085457979, ""ride_hailing"": 0.103092824}","{""walk"": 0.0, ""bus"": 0.808118509, ""metro"": 0.089850998, ""ride_hailing"": 0.102030493}","{""walk"": 0.0, ""bus"": -0.003330688, ""metro"": 0.004393019, ""ride_hailing"": -0.001062331}",0.004393019,True,True,False,first_trip_decision_only,False,bus,0.808118509,-8.313638,1.2,1.0,0.60816,1.0,0.0,96.914184,2.0,"Bus has the highest model probability and lowest fare, making it the most likely choice for a regular worker returning home.",True,True,live_api,1,502,37,1560.156,2be9ae925ee40b250696446568d3090d3b4a0e939cc0a7169d53543a8addde82,False
1625,travel:417-2026-07-07-L02,417,40-59,True,,417-2026-07-07-L02,return_home,Z2,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,11,11,56.470588,66.0,66.0,11,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.499969095, ""metro"": 0.485556321, ""ride_hailing"": 0.014474584}","{""walk"": 0.0, ""bus"": 0.491754637, ""metro"": 0.493969062, ""ride_hailing"": 0.014276301}","{""walk"": 0.0, ""bus"": -0.008214458, ""metro"": 0.008412741, ""ride_hailing"": -0.000198283}",0.008412741,True,False,False,first_trip_decision_only,False,metro,0.493969062,-12.998354,1.2,1.0,1.701588,1.0,0.0,132.852179,10.0,"Metro offers a good balance of travel time and cost, with moderate outdoor exposure.",True,True,live_api,1,502,31,1359.409,febf76d9242aae021ab5536ff2411fbaf633165019da8b9b559dbb0c1c69a1ac,False
1626,travel:671-2026-07-07-L02,671,40-59,True,,671-2026-07-07-L02,return_home,Z1,Z3,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,11,12,56.470588,66.0,72.0,11,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.488672372, ""metro"": 0.06213704, ""ride_hailing"": 0.449190588}","{""walk"": 0.0, ""bus"": 0.483398553, ""metro"": 0.062518685, ""ride_hailing"": 0.454082761}","{""walk"": 0.0, ""bus"": -0.005273819, ""metro"": 0.000381645, ""ride_hailing"": 0.004892174}",0.005273819,True,False,False,first_trip_decision_only,False,ride_hailing,0.454082761,-5.117405,1.2,1.0,0.336,1.0,0.0,30.907957,26.52,"Fastest travel time and low outdoor exposure, suitable for a regular worker returning home in the evening.",True,True,live_api,1,502,36,1166.103,759cf4e51f3cbfe7c43925efb6aa26e097b96763482536ba5a7277351d3e1b0a,True
1627,travel:454-2026-07-07-L02,454,40-59,True,,454-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.607970436, ""metro"": 0.0, ""ride_hailing"": 0.392029564}","{""walk"": 0.0, ""bus"": 0.607447151, ""metro"": 0.0, ""ride_hailing"": 0.392552849}","{""walk"": 0.0, ""bus"": -0.000523285, ""metro"": 0.0, ""ride_hailing"": 0.000523285}",0.000523285,True,False,False,first_trip_decision_only,False,bus,0.607447151,-6.807469,1.2,1.0,0.791994,1.0,0.0,74.6773,2.0,"Bus is much cheaper and only slightly slower, with a higher model probability.",True,True,live_api,1,435,29,918.376,7d09d3b2702ea0a034ad12f1f8bc780a19471a8f8575c041f2ac43e4b6d30b74,False
1628,travel:461-2026-07-07-L02,461,40-59,True,,461-2026-07-07-L02,return_home,Z3,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.449086687, ""metro"": 0.443941118, ""ride_hailing"": 0.106972195}","{""walk"": 0.0, ""bus"": 0.441382159, ""metro"": 0.454069865, ""ride_hailing"": 0.104547977}","{""walk"": 0.0, ""bus"": -0.007704529, ""metro"": 0.010128747, ""ride_hailing"": -0.002424218}",0.010128747,True,False,False,first_trip_decision_only,False,metro,0.454069865,-7.666828,1.2,1.0,1.270668,1.0,0.0,74.68631,6.0,"Metro offers a good balance of travel time and cost, with moderate outdoor exposure.",True,True,live_api,1,502,31,2471.849,febf76d9242aae021ab5536ff2411fbaf633165019da8b9b559dbb0c1c69a1ac,False
1629,travel:413-2026-07-07-L02,413,40-59,True,,413-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.519877518, ""metro"": 0.0, ""ride_hailing"": 0.480122482}","{""walk"": 0.0, ""bus"": 0.51825663, ""metro"": 0.0, ""ride_hailing"": 0.48174337}","{""walk"": 0.0, ""bus"": -0.001620888, ""metro"": 0.0, ""ride_hailing"": 0.001620888}",0.001620888,True,False,False,first_trip_decision_only,False,bus,0.51825663,-6.299755,1.2,1.0,0.791994,1.0,0.0,67.996853,2.0,"Bus is cheaper and has a higher model probability, making it a more reliable choice for returning home.",True,True,live_api,1,435,34,1123.932,5dfdbee6aae784e129d2a80c9c7ab4261c6070438ce1bdc09b52aba1ef20b5c1,False
1630,travel:81-2026-07-07-L02,81,18-39,True,,81-2026-07-07-L02,return_home,Z4,Z7,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.175050055, ""metro"": 0.761748892, ""ride_hailing"": 0.063201053}","{""walk"": 0.0, ""bus"": 0.169050721, ""metro"": 0.770649599, ""ride_hailing"": 0.06029968}","{""walk"": 0.0, ""bus"": -0.005999334, ""metro"": 0.008900707, ""ride_hailing"": -0.002901373}",0.008900707,True,False,False,first_trip_decision_only,False,metro,0.770649599,-8.451414,1.0,1.0,1.048005,1.0,0.0,72.926763,7.0,"Metro offers the best balance of travel time and cost, with a high model probability indicating strong preference.",True,True,live_api,1,502,35,1543.731,4b720ef4c8bc98ae486ae601375eb8f83c93abc29405410f0214aafa3280654a,False
1631,travel:83-2026-07-07-L02,83,18-39,True,,83-2026-07-07-L02,return_home,Z7,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.03433654, ""metro"": 0.956011653, ""ride_hailing"": 0.009651807}","{""walk"": 0.0, ""bus"": 0.031724554, ""metro"": 0.959430565, ""ride_hailing"": 0.008844882}","{""walk"": 0.0, ""bus"": -0.002611987, ""metro"": 0.003418911, ""ride_hailing"": -0.000806925}",0.003418911,True,False,False,first_trip_decision_only,False,metro,0.959430565,-6.6671,1.0,1.0,0.875,1.0,0.0,57.69,5.0,"Fast travel time with low cost and minimal wait, highest model probability.",True,True,live_api,1,502,25,937.139,38a1aca57093df304f4fb750177685cdaeef32411efd3d86d3537552d00a8c8a,False
1632,travel:655-2026-07-07-L02,655,40-59,True,,655-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.804802156, ""metro"": 0.073630731, ""ride_hailing"": 0.121567113}","{""walk"": 0.0, ""bus"": 0.801600836, ""metro"": 0.077802361, ""ride_hailing"": 0.120596803}","{""walk"": 0.0, ""bus"": -0.00320132, ""metro"": 0.00417163, ""ride_hailing"": -0.00097031}",0.00417163,True,True,False,first_trip_decision_only,False,bus,0.801600836,-8.076628,1.2,1.0,0.60816,1.0,0.0,93.795637,2.0,Bus has the highest probability and is very affordable with low wait time.,True,True,live_api,1,502,28,966.856,000d7255c8313f8c0cf02f88dce08d679bee969fe9fdd863ba831fc215f71c71,False
1633,travel:724-2026-07-07-L02,724,40-59,True,,724-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,12,56.470588,72.0,72.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.227654721, ""metro"": 0.560336837, ""ride_hailing"": 0.212008443}","{""walk"": 0.0, ""bus"": 0.22065318, ""metro"": 0.568979921, ""ride_hailing"": 0.210366899}","{""walk"": 0.0, ""bus"": -0.007001541, ""metro"": 0.008643084, ""ride_hailing"": -0.001641543}",0.008643084,True,True,False,first_trip_decision_only,False,metro,0.568979921,-4.063144,1.2,1.0,0.84,1.0,0.0,36.094,4.0,Fast travel time with low cost and moderate outdoor exposure.,True,True,live_api,1,502,25,1269.36,73e7fc7321b5371ff76b0ac7cabfeb31522313c067403ab569592e8406dd68fe,False
1634,travel:168-2026-07-07-L02,168,18-39,True,,168-2026-07-07-L02,return_home,Z9,Z9,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,12,13,56.470588,72.0,78.0,12,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.356745914, ""metro"": 0.0, ""ride_hailing"": 0.643254086}","{""walk"": 0.0, ""bus"": 0.357972953, ""metro"": 0.0, ""ride_hailing"": 0.642027047}","{""walk"": 0.0, ""bus"": 0.001227039, ""metro"": 0.0, ""ride_hailing"": -0.001227039}",0.001227039,True,False,False,first_trip_decision_only,False,ride_hailing,0.642027047,-8.53133,1.0,1.0,0.56,1.0,0.0,47.748114,35.2,Faster travel time and lower outdoor exposure despite higher cost.,True,True,live_api,1,435,28,1087.014,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,True
1635,travel:638-2026-07-07-L02,638,40-59,True,,638-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,13,13,56.470588,78.0,78.0,13,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02"", ""168-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.356446972, ""metro"": 0.589710939, ""ride_hailing"": 0.053842089}","{""walk"": 0.0, ""bus"": 0.342856879, ""metro"": 0.605588127, ""ride_hailing"": 0.051554995}","{""walk"": 0.0, ""bus"": -0.013590094, ""metro"": 0.015877188, ""ride_hailing"": -0.002287094}",0.015877188,True,True,False,first_trip_decision_only,False,metro,0.605588127,-7.513831,1.2,1.0,1.1676,1.0,0.0,72.450404,7.0,"Metro offers a good balance of travel time and cost, with moderate outdoor exposure, suitable for a regular worker returning home in the evening.",True,True,live_api,1,502,42,1066.505,13a80712e65f7da928a006e7b6d2f1b0b7855ae8c363ed6418782f7c6f305a36,False
1636,travel:357-2026-07-07-L02,357,18-39,True,,357-2026-07-07-L02,return_home,Z8,Z1,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,13,13,56.470588,78.0,78.0,13,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02"", ""168-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.026094407, ""metro"": 0.966615699, ""ride_hailing"": 0.007289894}","{""walk"": 0.0, ""bus"": 0.024806023, ""metro"": 0.968256942, ""ride_hailing"": 0.006937035}","{""walk"": 0.0, ""bus"": -0.001288384, ""metro"": 0.001641243, ""ride_hailing"": -0.000352859}",0.001641243,True,False,False,first_trip_decision_only,False,metro,0.968256942,-6.79778,1.0,1.0,0.875,1.0,0.0,59.142,5.0,Metro is fastest and cheapest among options with low wait time.,True,True,live_api,1,502,27,1203.846,35d0c2cac070d7d9beec06d4eff7a90f57b726a5049b12a8596c5e21a11c82d3,False
1637,travel:646-2026-07-07-L02,646,40-59,True,,646-2026-07-07-L02,return_home,Z8,Z2,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,13,13,56.470588,78.0,78.0,13,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02"", ""168-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.421760508, ""metro"": 0.307502014, ""ride_hailing"": 0.270737478}","{""walk"": 0.0, ""bus"": 0.417059222, ""metro"": 0.313464536, ""ride_hailing"": 0.269476242}","{""walk"": 0.0, ""bus"": -0.004701286, ""metro"": 0.005962522, ""ride_hailing"": -0.001261236}",0.005962522,True,False,False,first_trip_decision_only,False,bus,0.417059222,-6.340765,1.2,1.0,0.707994,1.0,0.0,69.641724,2.0,Bus is the cheapest option with moderate travel time and low outdoor exposure.,True,True,live_api,1,502,28,960.567,9002050954d20b788644cbeffbbc78f271f367bc1d9609af6708308e502a3571,False
1638,travel:666-2026-07-07-L02,666,40-59,True,,666-2026-07-07-L02,return_home,Z3,Z7,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,13,13,56.470588,78.0,78.0,13,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02"", ""168-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.127744434, ""metro"": 0.86498802, ""ride_hailing"": 0.007267546}","{""walk"": 0.0, ""bus"": 0.122270636, ""metro"": 0.870746523, ""ride_hailing"": 0.006982841}","{""walk"": 0.0, ""bus"": -0.005473798, ""metro"": 0.005758502, ""ride_hailing"": -0.000284704}",0.005758502,True,False,False,first_trip_decision_only,False,metro,0.870746523,-9.237768,1.2,1.0,1.218,1.0,0.0,94.470628,7.0,"Metro offers the best balance of travel time and cost, with high model probability.",True,True,live_api,1,502,31,1117.127,95e3479e2b364b29b9b27f96ff25087d62bdf7ecf08eeef192ac4f7b64eb716f,False
1639,travel:79-2026-07-07-L02,79,18-39,True,,79-2026-07-07-L02,return_home,Z3,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,13,13,56.470588,78.0,78.0,13,"[""174-2026-07-07-L02"", ""243-2026-07-07-L02"", ""128-2026-07-07-L02"", ""136-2026-07-07-L02"", ""324-2026-07-07-L02"", ""308-2026-07-07-L02"", ""301-2026-07-07-L02"", ""300-2026-07-07-L02"", ""664-2026-07-07-L02"", ""188-2026-07-07-L02"", ""576-2026-07-07-L02"", ""671-2026-07-07-L02"", ""168-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.133637587, ""metro"": 0.852325555, ""ride_hailing"": 0.014036858}","{""walk"": 0.0, ""bus"": 0.127248358, ""metro"": 0.859351253, ""ride_hailing"": 0.013400389}","{""walk"": 0.0, ""bus"": -0.006389229, ""metro"": 0.007025698, ""ride_hailing"": -0.000636469}",0.007025698,True,False,False,first_trip_decision_only,False,metro,0.859351253,-11.092108,1.0,1.0,1.31999,1.0,0.0,99.245752,7.0,"Metro offers the best balance of travel time and cost, with a high model probability.",True,True,live_api,1,502,32,1208.715,4127f77af4cf88dee23de1d8d249d31871cb8f3c5b473fe358d2a7d54dc9c4c1,False
