decision_id,agent_id,age_group,digital_access,family_assistance,medical_need_level,participant_count,initial_endowment,contribution_tokens,cooperation_fraction,llm_reason,api_decision_succeeded,api_response_source,api_attempt_count,api_input_tokens,api_output_tokens,api_elapsed_ms,response_sha256
coupon-round1:425,425,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support the community.",True,live_api,1,253,34,1056.368,96974c3668f197891c42e97dfb640e3804986177c3c1abf284afd3a91ec21011
coupon-round1:426,426,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1036.827,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:427,427,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a moderate amount to balance personal gain and group benefit.",True,live_api,1,253,37,1007.352,67ac0be8cba9c47038418c973428f8334786bcab94b76af2e38f289267edeca8
coupon-round1:428,428,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to build trust for later rounds.",True,live_api,1,253,37,1022.195,20606cea9475a9ea62b81cbb6c5c98cede191eacb8495f7ca4b53751eb68c728
coupon-round1:429,429,40-59,True,,,622,20,12,0.6,"I have moderate cooperation propensity and digital access, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,998.105,aa953bd7e607955acfed14e3d7094ad29a0f40a655ef0371457df57b1a8e17f2
coupon-round1:430,430,40-59,True,,,622,20,12,0.6,"I'm moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,896.491,19b6200b7dce6d964e537d7a8e1494cffd9fb08cd276f83465ac013483a4b8c2
coupon-round1:432,432,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,946.992,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:433,433,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to boost cooperation and coupon priority without overcommitting.",True,live_api,1,253,38,1214.091,020685c12432d6dc1e736324585c0e92d8e9f32a4ad449d930f1a3e4df358ef0
coupon-round1:434,434,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1121.121,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:435,435,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support the public good.",True,live_api,1,253,35,1078.169,197c297b05e748e51898dc33fd5d170c19dc4d3bd9e008447adfbe558a973d79
coupon-round1:436,436,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to build trust for later rounds.",True,live_api,1,253,37,982.28,20606cea9475a9ea62b81cbb6c5c98cede191eacb8495f7ca4b53751eb68c728
coupon-round1:437,437,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,827.568,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:438,438,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1076.57,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:439,439,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,1181.644,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:440,440,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,1109.299,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:443,443,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance personal gain and group benefit.",True,live_api,1,253,35,1049.544,85aeb6e2db41a4aa3b20809619a9e0dcdd71e01df3f0f3a6613ee99e7635a39b
coupon-round1:445,445,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,1074.229,55d64827cbc59c3ff06767c53439e7147475e918691ac3dc8abc0f5a8a4ddd07
coupon-round1:446,446,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the group while keeping some tokens for myself.",True,live_api,1,253,40,1070.029,09c30595785bd4461b6eeebb199c3224c668424a5ae7a9c39d4a89f02d59bdca
coupon-round1:447,447,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1239.125,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:448,448,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance group benefit and personal gain.",True,live_api,1,253,40,1199.984,224ac31a8c705e358e16fc3f846b48beea0e15dece56878f06a4c3897485cef6
coupon-round1:449,449,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,939.436,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:451,451,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to build trust for later rounds.",True,live_api,1,253,37,1154.659,20606cea9475a9ea62b81cbb6c5c98cede191eacb8495f7ca4b53751eb68c728
coupon-round1:452,452,40-59,True,,,622,20,12,0.6,"I'm moderately cooperative and can access digital tools, so I'll contribute a bit above average to help the group.",True,live_api,1,253,37,1065.573,48c234a5264cf7d1700831c74f0d942f8e6c889ac41e3f54fa9ec90d79154560
coupon-round1:453,453,40-59,True,,,622,20,12,0.6,"I contribute 60% of my endowment to align with my base cooperation propensity, aiming for a good balance between personal gain and group benefit.",True,live_api,1,253,42,1098.875,ea8161ba02616bf0d6ce4431846c5142a50901470b76a1ced015aa629e13124d
coupon-round1:455,455,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,932.643,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:456,456,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to boost cooperation and coupon priority without overcommitting.",True,live_api,1,253,38,1207.29,020685c12432d6dc1e736324585c0e92d8e9f32a4ad449d930f1a3e4df358ef0
coupon-round1:458,458,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,1076.803,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:459,459,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1072.224,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:460,460,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while retaining some tokens for personal benefit.",True,live_api,1,253,42,1336.492,5265cb3dc85a7cb4181363b5955e759419192f2ce1b4350bf9a606d1431eed17
coupon-round1:461,461,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the group while keeping some tokens for myself.",True,live_api,1,253,40,1363.459,09c30595785bd4461b6eeebb199c3224c668424a5ae7a9c39d4a89f02d59bdca
coupon-round1:463,463,40-59,True,,,622,20,12,0.6,"I'm moderately cooperative with digital access, aiming for a decent pool return while reserving tokens for potential later rounds.",True,live_api,1,253,37,1080.365,0bbcd4490fbb015956c7a4202a88b4dd17720d13dc293fb6467f51c32145fd53
coupon-round1:467,467,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1261.696,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:471,471,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1257.009,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:472,472,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1169.162,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:473,473,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,988.781,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:474,474,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1043.677,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:476,476,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support the public good.",True,live_api,1,253,35,1130.089,197c297b05e748e51898dc33fd5d170c19dc4d3bd9e008447adfbe558a973d79
coupon-round1:477,477,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1113.947,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:480,480,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the group while keeping some tokens for myself.",True,live_api,1,253,40,864.845,09c30595785bd4461b6eeebb199c3224c668424a5ae7a9c39d4a89f02d59bdca
coupon-round1:481,481,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1002.737,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:482,482,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to support community benefits.",True,live_api,1,253,35,1233.584,869e4165bc8594d8394db374717c1b8d79bf37c0e985fa293795093fbba326f1
coupon-round1:484,484,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the community.",True,live_api,1,253,34,921.172,6ffbd5e9b0874a3cf1d3c1b200b8b16b71e8f8cc8742144d63f5036a32c07e6b
coupon-round1:485,485,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to boost cooperation and coupon priority without overcommitting.",True,live_api,1,253,38,1183.001,020685c12432d6dc1e736324585c0e92d8e9f32a4ad449d930f1a3e4df358ef0
coupon-round1:487,487,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,33,990.181,6c1c7b1e6923188b96d53e1d3da0bdde4ae15279c4322b77cdab5970f09e3103
coupon-round1:490,490,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1256.807,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:493,493,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1066.823,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:497,497,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a bit above half to support the public pool.",True,live_api,1,253,37,1007.626,10d6b6a9853b6c345286d9dc7f4841bc50dd872141443b4bae910e86598b1aba
coupon-round1:502,502,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to build trust for later rounds.",True,live_api,1,253,37,1093.665,20606cea9475a9ea62b81cbb6c5c98cede191eacb8495f7ca4b53751eb68c728
coupon-round1:503,503,40-59,True,,,622,20,12,0.6,"I'm a 40-59 year old with digital access, so I'll contribute a moderate amount to balance cooperation and personal gain.",True,live_api,1,253,41,1050.414,cd5043b71b131659d4098c0438578658179bf0a01b6ee86c422f9c5f1370b34c
coupon-round1:504,504,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public good.",True,live_api,1,253,35,999.3,a1ad7566c9da8ad4d570841da442c4a8afa1089bb09e5c23334d6313c1411446
coupon-round1:507,507,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while retaining some tokens for personal benefit.",True,live_api,1,253,42,1259.788,5265cb3dc85a7cb4181363b5955e759419192f2ce1b4350bf9a606d1431eed17
coupon-round1:509,509,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,1025.582,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:511,511,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a moderate amount to balance personal gain and group benefit.",True,live_api,1,253,37,833.299,67ac0be8cba9c47038418c973428f8334786bcab94b76af2e38f289267edeca8
coupon-round1:512,512,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1084.045,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:514,514,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1011.272,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:516,516,40-59,True,,,622,20,12,0.6,"I am moderately cooperative and have digital access, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,949.104,88765c44961031c5de90c96e4a0e8e69bf09a03cf134012ef0196a169765d498
coupon-round1:517,517,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a bit above half to balance personal gain and group benefit.",True,live_api,1,253,39,1083.327,b36dba112643a22af1d77923a6504c8ad9243b425c569c56ec759fe9e3365f69
coupon-round1:518,518,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,1043.515,55d64827cbc59c3ff06767c53439e7147475e918691ac3dc8abc0f5a8a4ddd07
coupon-round1:519,519,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to support the public pool while keeping some tokens for myself.",True,live_api,1,253,39,1292.241,5dd4d944d28e9a06e6121cd99e0980be4e2af0d118b859295020f5d6397e8ade
coupon-round1:520,520,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a bit above half to support the group while keeping some tokens for myself.",True,live_api,1,253,42,1205.351,e371945c0f1551334453028dac775b066a58b8eb7e85d2eb359132879458074d
coupon-round1:522,522,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a bit above half to balance personal gain and group benefit.",True,live_api,1,253,39,1034.233,b36dba112643a22af1d77923a6504c8ad9243b425c569c56ec759fe9e3365f69
coupon-round1:523,523,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public good.",True,live_api,1,253,35,1089.501,a1ad7566c9da8ad4d570841da442c4a8afa1089bb09e5c23334d6313c1411446
coupon-round1:527,527,40-59,True,,,622,20,12,0.6,"I am moderately cooperative with digital access, aiming to balance personal gain and group benefit.",True,live_api,1,253,31,1129.862,b290bc32fc67ceba6385a6507984378948dbd4077c19e97c0ceffa677fde623d
coupon-round1:529,529,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to balance personal gain and group benefit.",True,live_api,1,253,37,963.014,b82939840ba8f12ec599b5b54ab69c23d98d1ad870bf3b53d261f274321ae674
coupon-round1:530,530,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a fair share to support the group while keeping some tokens for myself.",True,live_api,1,253,41,1035.644,eddff943ee5d5a0fe3abcf0cb7f51eaa7d0d3e4fa964a1e68562c26c90f5c8cd
coupon-round1:531,531,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support community benefit while keeping some tokens for myself.",True,live_api,1,253,40,1341.56,1bfc505522711ae8c2e61cc20abad9abf9b0bf969ad94d2140da94db72808598
coupon-round1:532,532,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public good.",True,live_api,1,253,35,924.866,a1ad7566c9da8ad4d570841da442c4a8afa1089bb09e5c23334d6313c1411446
coupon-round1:533,533,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while retaining some tokens for personal benefit.",True,live_api,1,253,42,1170.097,5265cb3dc85a7cb4181363b5955e759419192f2ce1b4350bf9a606d1431eed17
coupon-round1:534,534,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,971.326,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:540,540,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,1063.435,55d64827cbc59c3ff06767c53439e7147475e918691ac3dc8abc0f5a8a4ddd07
coupon-round1:542,542,40-59,True,,,622,20,12,0.6,"I'm moderately cooperative with digital access, aiming for a decent public pool to benefit the group while keeping some tokens for myself.",True,live_api,1,253,39,1221.526,491ee6227b1bd1e5adb01cb4f1a20d0454cc9b11b3b466dd05f5496b38f43f5f
coupon-round1:543,543,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,977.123,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:544,544,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,1021.353,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:547,547,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,956.092,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:548,548,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,1219.039,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:549,549,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,1143.769,55d64827cbc59c3ff06767c53439e7147475e918691ac3dc8abc0f5a8a4ddd07
coupon-round1:550,550,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while retaining some tokens for personal benefit.",True,live_api,1,253,42,951.11,5265cb3dc85a7cb4181363b5955e759419192f2ce1b4350bf9a606d1431eed17
coupon-round1:552,552,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public good.",True,live_api,1,253,35,998.338,a1ad7566c9da8ad4d570841da442c4a8afa1089bb09e5c23334d6313c1411446
coupon-round1:554,554,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,913.022,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:557,557,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1064.202,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:558,558,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,992.4,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:560,560,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,1207.936,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:562,562,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I'll contribute a balanced amount to support the public pool.",True,live_api,1,253,36,1095.157,3eef07ff9480b2658dfd0ac30ce70592e89f377979919ddcfcffb7a3d4aabf44
coupon-round1:563,563,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,1151.04,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:564,564,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,933.862,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:566,566,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,896.773,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:568,568,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,954.295,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:569,569,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1035.781,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:570,570,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support community benefits.",True,live_api,1,253,34,1164.93,616d296d35db8b7c8d5d96e0512f0e6163b6a3de75b80d7c72e9aa86038ff1ff
coupon-round1:571,571,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,904.014,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:572,572,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair share to support the public good.",True,live_api,1,253,35,1204.755,197c297b05e748e51898dc33fd5d170c19dc4d3bd9e008447adfbe558a973d79
coupon-round1:573,573,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to balance personal gain and group benefit.",True,live_api,1,253,37,1055.086,b82939840ba8f12ec599b5b54ab69c23d98d1ad870bf3b53d261f274321ae674
coupon-round1:574,574,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,822.283,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:575,575,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,907.463,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:576,576,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a bit above average to support the group without overcommitting.",True,live_api,1,253,39,922.19,d7528c827ab7b2dddb664ecacbb9fc725659cc730cfbb49aea05285b3a34d3da
coupon-round1:577,577,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,1209.63,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:578,578,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,864.298,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:579,579,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,943.667,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:581,581,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for personal benefit.",True,live_api,1,253,42,1049.801,5b7fa5a24e29c0a3f648974220847b94c15bcc5ab6d961671f45b4bf6bacf2a8
coupon-round1:582,582,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I'll contribute moderately to balance cooperation and personal gain.",True,live_api,1,253,34,962.959,4f02c0ed46a01a48625bff78c6c6913dee52f90f23757500da869645e7c343d2
coupon-round1:583,583,40-59,True,,,622,20,12,0.6,"I'm middle-aged with digital access, so I can contribute moderately to the public pool for potential coupon benefits while keeping some tokens for myself.",True,live_api,1,253,42,1232.097,b03aa2cf7ecfb68c2badecf1415497c04382129d320aec78aa5ea806507c29d7
coupon-round1:585,585,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,971.353,e72b44fa7ee9f4317f8a8d62a04e202c9d53bb51bc3a00a542d3c7114a75f07d
coupon-round1:586,586,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute 60% of my endowment to balance personal gain and group benefit.",True,live_api,1,253,40,996.237,2eee6bb75f922bef3fe4c05f2891913789a0253d116e4da93b6dd09cd419f40f
coupon-round1:587,587,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,869.727,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:588,588,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a fair amount to support the public pool.",True,live_api,1,253,35,938.289,f770e0b33b4e34ff5bdcee609879d01f3e9b3feecb9471ed1ae7be7178f7902d
coupon-round1:590,590,40-59,True,,,622,20,12,0.6,"I have digital access and moderate cooperation propensity, so I contribute a balanced amount to support the public pool while keeping some tokens for myself.",True,live_api,1,253,41,1029.199,55d64827cbc59c3ff06767c53439e7147475e918691ac3dc8abc0f5a8a4ddd07
