source_id,source_url,canonical_url,page_title,publisher,publisher_type,source_tier,published_at,updated_at,accessed_at,language,content_type,archive_url,http_status_at_collection,license_or_terms_note,is_official,is_primary_source,page_hash,snapshot_path,notes
src_e6f1f925fb6d,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_003994,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_003994,上海市行政规范性文件数据库 浦东新区人民政府关于印发《浦东新区农村村民住房建设管理实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2a03ccb4b25121ded06480ccfb0566c0706db51515337d3b895b49a3b2272749,,opened via official Shanghai smart-search endpoint
src_38cd00d68808,https://www.shanghai.gov.cn/gwk/search/content/af605ea07e6241e09925b7ec4fa2a41d,https://www.shanghai.gov.cn/gwk/search/content/af605ea07e6241e09925b7ec4fa2a41d,关于浦东新区新能源公交车发展计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,593a9d5ff1a286b1ef1c93adf63c2391e572f394e44a445c1199326477151a63,,opened via official Shanghai smart-search endpoint
src_db80c6c3d3fe,https://www.shanghai.gov.cn/tszczq-cxcyqj1/20250606/8841e788f79b4c4cbfe6659acd282c62.html,https://www.shanghai.gov.cn/tszczq-cxcyqj1/20250606/8841e788f79b4c4cbfe6659acd282c62.html,浦东新区人民政府关于印发《上海市浦东新区促进无驾驶人智能网联汽车创新应用规定实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,4dd4dc5c63263782e5d2bac06898e3b3549fad2b961d92a04b5d0b66cc1147ef,,opened via official Shanghai smart-search endpoint
src_b97148249480,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/84153abad4d342ea90566c48956e1934.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/84153abad4d342ea90566c48956e1934.html,关于加强浦东新区农村通信线缆规范管理的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0e4d149cfa1953a01ccc41fbf4473ebb55e008c9ec60d547d8b9a50cbd37516c,,opened via official Shanghai smart-search endpoint
src_ef97ba674331,https://www.shanghai.gov.cn/gwk/search/content/c21d0622f36f4a1a8d597186e9746ca0,https://www.shanghai.gov.cn/gwk/search/content/c21d0622f36f4a1a8d597186e9746ca0,关于同意浦东新区2022年度国土资源利用计划方案的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,faadbdfddbaf5b03fea0ce415e56f925c742dd58452cb8e10cdec5bcd924bfc3,,opened via official Shanghai smart-search endpoint
src_b4af544358b0,https://www.shanghai.gov.cn/gwk/search/content/bd7e5a3b-6da2-40f9-81f0-740038147cd2,https://www.shanghai.gov.cn/gwk/search/content/bd7e5a3b-6da2-40f9-81f0-740038147cd2,关于浦东新区G1501重点生态廊道建设项目（二期）作业设计调整的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,b5f5ff66d2dde3b7b95ab778651d61893d3965a365cc9c3bdf7775ad59e1f5c0,,opened via official Shanghai smart-search endpoint
src_2814161429f1,https://www.shanghai.gov.cn/gwk/search/content/7b5ef21d53854d0eb6eac2be8bb0089e,https://www.shanghai.gov.cn/gwk/search/content/7b5ef21d53854d0eb6eac2be8bb0089e,关于废弃上海交通大学医学院浦东校区用地红线内天雄路（38-04地块南侧-紫萍路）、紫萍路（天雄路-半夏路）事宜的复函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,eba2282abd51b84c2675f0c1194556611704441ab0d7a3f5df482c06e2cacefb,,opened via official Shanghai smart-search endpoint
src_f09433dc8367,https://www.shanghai.gov.cn/nw12344/20231020/2d00b29ad9754c32bea3f084c3cacf60.html,https://www.shanghai.gov.cn/nw12344/20231020/2d00b29ad9754c32bea3f084c3cacf60.html,关于印发《浦东新区推进儿童友好城区建设行动方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,507e1c8ddbc7a3c47edff4373e3ca67b669bbcaef7a0eff943ca0717c9b7f6ad,,opened via official Shanghai smart-search endpoint
src_609ad1c6eb68,https://www.shanghai.gov.cn/gwk/search/content/3348053f42514f9480b0718c4a0918a4,https://www.shanghai.gov.cn/gwk/search/content/3348053f42514f9480b0718c4a0918a4,关于2023年公路设施量调整的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,5205839661fbc240d539d6158c40e651399647e20460f4049f70f2a5738bc2d3,,opened via official Shanghai smart-search endpoint
src_8f28f5075386,https://www.shanghai.gov.cn/gwk/search/content/1be51dc123d34ca0a340b43603faeb9e,https://www.shanghai.gov.cn/gwk/search/content/1be51dc123d34ca0a340b43603faeb9e,关于浦东大道地道命名的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6fe69ad33f401b1f40bcee10d19621d7ed75bc89e0fb5152a57c6a991f092542,,opened via official Shanghai smart-search endpoint
src_580a61370f85,https://www.shanghai.gov.cn/gwk/search/content/346af1ed-c49f-49b8-a9fa-c9432473383e,https://www.shanghai.gov.cn/gwk/search/content/346af1ed-c49f-49b8-a9fa-c9432473383e,关于光明食品集团老港固体废弃物综合利用基地周边生态廊道（二期）建设项目作业设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,725e8ff59a0c1c251b43de2d4137b3e4f71b097f267924c975f93dc256e8f13f,,opened via official Shanghai smart-search endpoint
src_b6321a821bc7,https://www.shanghai.gov.cn/zwfwsj/20250606/0d8641a03f324fc0951ad84393a328f0.html,https://www.shanghai.gov.cn/zwfwsj/20250606/0d8641a03f324fc0951ad84393a328f0.html,市道路运输局关于进一步贯彻“放管服”工作要求落实区域出租汽车审批二级管理措施的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,20794741cae4cf785e00479e51c0dfcfcc363ee3fbbe1d4b44eeb784364d9bb6,,opened via official Shanghai smart-search endpoint
src_11e6d2133288,https://www.shanghai.gov.cn/gwk/search/content/b513d306e88b41bebc7b7b8a5b5cc56c,https://www.shanghai.gov.cn/gwk/search/content/b513d306e88b41bebc7b7b8a5b5cc56c,关于上海市第三次全国国土调查主要数据的公报,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,234ec5d2f2917f65765a3763dcf3c856248feea147cc45b5fe773d2e5668561f,,opened via official Shanghai smart-search endpoint
src_068a40501e16,https://www.shanghai.gov.cn/gwk/search/content/99e44a3c-e07b-4520-8bec-d70823bf0231,https://www.shanghai.gov.cn/gwk/search/content/99e44a3c-e07b-4520-8bec-d70823bf0231,关于2021年营造林实绩核查结果的通报,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9aacbbdf1b5af683d50b9e4c832171f53e3e325eb3dc9d41a6f252a1417423fc,,opened via official Shanghai smart-search endpoint
src_ae673ee525a4,https://www.shanghai.gov.cn/gwk/search/content/cce6033f7689432fb200af4a628d1624,https://www.shanghai.gov.cn/gwk/search/content/cce6033f7689432fb200af4a628d1624,关于浦东新区2026年高标准设施菜田项目计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,25e8efb4ae6b3862d364c4daf75d6dc3e78f3da167b41715989ce4f34677da37,,opened via official Shanghai smart-search endpoint
src_33acdc78e273,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=2301041032289RLlnCSnANfM91spYz5,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=2301041032289RLlnCSnANfM91spYz5,上海市行政规范性文件数据库 浦东新区人民政府关于印发《浦东新区户外招牌管理若干规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ca5fb35d7a823cc02dcb275a9f238ec12d2388829f01665107e3a97c0f4a5329,,opened via official Shanghai smart-search endpoint
src_b69718c1e1d4,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_005690,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_005690,上海市行政规范性文件数据库 浦东新区人民政府关于印发《浦东新区海绵城市规划建设管理实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e4d2625f6cde8f8136f6436ddb8f95ff6ac4c1dd0e384105929240c1b44a735e,,opened via official Shanghai smart-search endpoint
src_3fecc77105a6,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/3238778937064eacabc545eb79d7e876.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/3238778937064eacabc545eb79d7e876.html,浦东新区人民政府关于印发《浦东新区户外招牌管理若干规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a5908fe83aab65859b1395ed1e0043d01b443da2590875a56ce454b24f625904,,opened via official Shanghai smart-search endpoint
src_285cbacaf00a,https://www.shanghai.gov.cn/gwk/search/content/299b9c02acd44d14ba696c2e1d042e3f,https://www.shanghai.gov.cn/gwk/search/content/299b9c02acd44d14ba696c2e1d042e3f,浦东新区人民政府关于印发《浦东新区海绵城市规划建设管理实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,da07199c2d296737391699fcaeea1ad7957a461753a606c91c681e855c8f6667,,opened via official Shanghai smart-search endpoint
src_da77cc2861a2,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=240304163305jt33adHZiE0SF0xn3o0,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=240304163305jt33adHZiE0SF0xn3o0,上海市行政规范性文件数据库 浦东新区人民政府关于修改《浦东新区建设项目资源性指标统筹配置实施办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ed7994fb60c77fbb45d8569df4dbcb1b241ba6982d2235fabebe86e021a81188,,opened via official Shanghai smart-search endpoint
src_0cd51b925d36,https://www.shanghai.gov.cn/gwk/search/content/5406dbc722a943e8b19742d496888ca7,https://www.shanghai.gov.cn/gwk/search/content/5406dbc722a943e8b19742d496888ca7,关于浦东新区新能源公交车发展计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2275050ee84143c012e362f6fc05ccae69b79b543c92e2f948589fbf1754a19c,,opened via official Shanghai smart-search endpoint
src_d8e5c5d71fcd,https://www.shanghai.gov.cn/gwk/search/content/80c1284f-83a5-4945-975a-58bd852b712a,https://www.shanghai.gov.cn/gwk/search/content/80c1284f-83a5-4945-975a-58bd852b712a,关于浦东新区 口袋公园方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,7a800baef04596d2a083d2fe96da8538cdab157b3622613e4950240c73093a00,,opened via official Shanghai smart-search endpoint
src_d4e89e4134be,https://www.shanghai.gov.cn/gwk/search/content/0070323946,https://www.shanghai.gov.cn/gwk/search/content/0070323946,浦东新区人民政府关于修改《浦东新区建设项目资源性指标统筹配置实施办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,fbf8ca52d418d6e2e91ad3b56d2c557a6b571e299f3cb273334cb9ed52ddd8ff,,opened via official Shanghai smart-search endpoint
src_9e8c926f8ed6,https://www.shanghai.gov.cn/gwk/search/content/0070318162,https://www.shanghai.gov.cn/gwk/search/content/0070318162,浦东新区人民政府办公室印发《关于推进浦东新区“四好农村路”高质量发展的实施意见（2023-2027年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a92c8cd6743ec89ffdfb66dda4b99778d4c12e4d80142776d2d1a447aca1088d,,opened via official Shanghai smart-search endpoint
src_aeb83632f005,https://www.shanghai.gov.cn/gwk/search/content/824b31db5ec14b0781a3edc429fb1ad7,https://www.shanghai.gov.cn/gwk/search/content/824b31db5ec14b0781a3edc429fb1ad7,关于浦东新区2023年设施菜田项目计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2e8853a79f26e63220eabb110e0a91da20893caa1b2239f4a8f9d9a64465bc72,,opened via official Shanghai smart-search endpoint
src_bcef66dd6844,https://www.shanghai.gov.cn/gwk/search/content/b829cd440e1842febab3f2c991aa0341,https://www.shanghai.gov.cn/gwk/search/content/b829cd440e1842febab3f2c991aa0341,关于浦东新区新能源公交车发展计划调整的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0dcd49dfb39f4cf62ee0bfdacfebc91f06c26e8a2327203ea63871ad26a53fc0,,opened via official Shanghai smart-search endpoint
src_9b0348717331,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/d501bf488ec34b37a0e9331d426ed021.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/d501bf488ec34b37a0e9331d426ed021.html,浦东新区人民政府关于修改《浦东新区建设项目资源性指标统筹配置实施办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a8bdb5908ecab46d5367f3a05380bdc29c9f7e86f0f80f4d74c7ae108318f383,,opened via official Shanghai smart-search endpoint
src_1740ddd262d9,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=2305121417077ibO5M4JWNZlZ8W1Qxa,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=2305121417077ibO5M4JWNZlZ8W1Qxa,上海市行政规范性文件数据库 《浦东新区征收安置住房建设管理实施意见》,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a9391a9a0eefe7569fb6cd50e4333ce50360ef25b891480af0341f577992f84f,,opened via official Shanghai smart-search endpoint
src_2ac54a3aebc4,https://www.shanghai.gov.cn/gwk/search/content/63896c46e0734a63a7ce28f3bdd539b2,https://www.shanghai.gov.cn/gwk/search/content/63896c46e0734a63a7ce28f3bdd539b2,关于浦东新区第一批新能源公交车发展计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,44314f87526dbf2557346dc335911e696c8932b7799ffd35389549a164ba28b4,,opened via official Shanghai smart-search endpoint
src_d903936bc9a9,https://www.shanghai.gov.cn/gwk/search/content/bf13faa7-348f-4684-976c-1600b2ac855e,https://www.shanghai.gov.cn/gwk/search/content/bf13faa7-348f-4684-976c-1600b2ac855e,关于2022年浦东新区环城绿带重点生态廊道（一期）工程项目实施方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,279240b55400282ab2c8882ab77a40aa4b43914d08149c268d6fa69cf4158c8b,,opened via official Shanghai smart-search endpoint
src_65dee4016a20,https://www.shanghai.gov.cn/gwk/search/content/5c393000-878c-49ea-988d-1d7723259811,https://www.shanghai.gov.cn/gwk/search/content/5c393000-878c-49ea-988d-1d7723259811,关于2022年浦东新区大治河市级重点生态廊道（一期）工程项目实施方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,92f820b00b955cd388b4eb37d6d7fc8e3d419dc0aa1583dba3dfd69c11b060ec,,opened via official Shanghai smart-search endpoint
src_5d1c610bdac0,https://www.shanghai.gov.cn/gwk/search/content/c6915e35-d6cb-4cdc-9952-bd46a0155bd2,https://www.shanghai.gov.cn/gwk/search/content/c6915e35-d6cb-4cdc-9952-bd46a0155bd2,关于2024年浦东新区环城绿带绿道断点景观提升工程设计方案的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9e6bf42c22bcf9ffe0d482bfc1498689941180b1db730587d5f9fd2e8a3aad90,,opened via official Shanghai smart-search endpoint
src_31cf28866fed,https://www.shanghai.gov.cn/gwk/search/content/e9aef01388b44b928c2eec52ebc272e6,https://www.shanghai.gov.cn/gwk/search/content/e9aef01388b44b928c2eec52ebc272e6,上海市水务局关于2022年度水务海洋政务新媒体工作情况的通报,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,524075395ccda4b11c71b3d93a9f69e061dd34f401b2e08ab3e7646a2360a3a1,,opened via official Shanghai smart-search endpoint
src_8f1873137e3e,https://www.shanghai.gov.cn/jcsfbggfwzfbz/20230526/42f123dda095490b964bb79d0be439de.html,https://www.shanghai.gov.cn/jcsfbggfwzfbz/20230526/42f123dda095490b964bb79d0be439de.html,关于印发《浦东新区征收安置住房建设管理实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9e534d0fe0c066195cf62e74d53d6f43193180b7c9d0518642351da17c42b772,,opened via official Shanghai smart-search endpoint
src_61c2568efcb2,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/13b0e287ad2742888289d801ea2b5122.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/13b0e287ad2742888289d801ea2b5122.html,浦东新区宣桥镇人民政府关于印发《宣桥镇建设用地减量化土地复垦工作管理办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6203c65a1f0a23842b7ff753ac90b404d2afaf56fc049469b06aa49f11fe8e30,,opened via official Shanghai smart-search endpoint
src_5358dc03a731,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/16e0658a0014455eb0401ef90b68c0d0.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/16e0658a0014455eb0401ef90b68c0d0.html,浦东新区老港镇人民政府关于印发《老港镇土地减量化集体土地奖补资金扶持村级集体经济组织使用管理办法（试行）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,b6f662401252e033cf91d41542892578c53c1bca9e7ab991e67b1516d4542a10,,opened via official Shanghai smart-search endpoint
src_8f5cd4ec7565,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_005486,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=DRAFT_PLAN_005486,上海市行政规范性文件数据库 上海市交通委员会关于印发《上海市道路停车场管理规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,13470826bba72549cf3ea928cc6786ba1c52b89e58308cb74a7d58973e8a51b4,,opened via official Shanghai smart-search endpoint
src_05711696d273,https://www.shanghai.gov.cn/tszczq-qtqj1/20251028/174c25791d8e44cb9b3cff9d7024650e.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20251028/174c25791d8e44cb9b3cff9d7024650e.html,关于印发《浦东新区大型游乐设施运营使用单位跨部门综合监管“一件事”改革试点方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,cf6a27ec735d35ae8ebdee1b9baa4b28f4097aa3558b79f3e91ad6c3d2b242ef,,opened via official Shanghai smart-search endpoint
src_3a7d5afa5398,https://www.shanghai.gov.cn/gwk/search/content/7b19f7c9f8a64742bb16e2b5aaf2be55,https://www.shanghai.gov.cn/gwk/search/content/7b19f7c9f8a64742bb16e2b5aaf2be55,关于规范公路命名等事项下放后管理工作的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,269d4545bc00f7ce0d281a8bdb4d64f0ecf63602bc18daa6a595a040d0e79a7b,,opened via official Shanghai smart-search endpoint
src_570b2ae48fe9,https://www.shanghai.gov.cn/gwk/search/content/94e4887525104c6a86761eb55f3d2583,https://www.shanghai.gov.cn/gwk/search/content/94e4887525104c6a86761eb55f3d2583,市交通委、市道路运输局、市公安局、 市发展改革委、市财政局关于印发《上海市道路停车场管理规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e2246665ea8c6f2cd26fc3733ee3a0ec5d8c1020f3d3fbfa94a52cbb6c9a508f,,opened via official Shanghai smart-search endpoint
src_70a2106cbac2,https://www.shanghai.gov.cn/gwk/search/content/af6459360f854f19a4fbd5e223bc2ade,https://www.shanghai.gov.cn/gwk/search/content/af6459360f854f19a4fbd5e223bc2ade,关于划定浦东新区第二批自动驾驶开放测试道路的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,669cfd0d4826b948da2fd5220184c46460fe1d6d54115c5f4a83b2272a4c3d47,,opened via official Shanghai smart-search endpoint
src_98910ca30d2f,https://www.shanghai.gov.cn/gwk/search/content/af8c4facf58d4dd5a7e6ba7d64f1f6eb,https://www.shanghai.gov.cn/gwk/search/content/af8c4facf58d4dd5a7e6ba7d64f1f6eb,浦东新区人民政府关于批转区审计局制订的《浦东新区2024年度审计项目计划》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c09af000de5e75415313ace14d8fe519f0c5ab8029352c5816fa2530d614f592,,opened via official Shanghai smart-search endpoint
src_96cf875a93c8,https://www.shanghai.gov.cn/nw12344/20241105/8b7f0706bc3f4ba78acf3265cf755016.html,https://www.shanghai.gov.cn/nw12344/20241105/8b7f0706bc3f4ba78acf3265cf755016.html,浦东新区人民政府关于印发《浦东新区不成套职工住宅更新改造实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6feb63a36625ea71d5aa59231b6e6324919fe292698425e19e09938b63a6b482,,opened via official Shanghai smart-search endpoint
src_9e42f2f3b605,https://www.shanghai.gov.cn/gwk/search/content/841d57cb7b8442a2ba43e34f81811d02,https://www.shanghai.gov.cn/gwk/search/content/841d57cb7b8442a2ba43e34f81811d02,关于划定浦东新区第三批自动驾驶开放测试道路的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d1d52f147a2d895f31b9a4a94a61c5b642ded0595684ccb9f3e57f3ebc17ce6b,,opened via official Shanghai smart-search endpoint
src_cc631a203bf2,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241115101432emEApTCln4onRRCYpUm,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=241115101432emEApTCln4onRRCYpUm,上海市行政规范性文件数据库 浦东新区人民政府关于印发《浦东新区不成套职工住宅更新改造实施细则》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,99d91dff85a25721a750cf160b3655a3440fbb0d9c41a1c9ba0449221e668e4d,,opened via official Shanghai smart-search endpoint
src_e9eb7eafefde,https://www.shanghai.gov.cn/gwk/search/content/4730d64f-0881-4d12-94d3-080fc8e519d1,https://www.shanghai.gov.cn/gwk/search/content/4730d64f-0881-4d12-94d3-080fc8e519d1,上海市绿化和市容管理局关于2022年浦东新区环城绿带重点生态廊道（一期）工程项目实施方案调整的审核意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,292525ec18898683b3ed33dbe1abe0f909914c6f2a86a494e85b29ea7ef48259,,opened via official Shanghai smart-search endpoint
src_388756d08fc6,https://www.shanghai.gov.cn/gwk/search/content/d48b9201-e88a-4555-9458-f8a3078a19c5,https://www.shanghai.gov.cn/gwk/search/content/d48b9201-e88a-4555-9458-f8a3078a19c5,关于《浦东新区环境卫生设施专项规划（2024-2035年）》的行业审查意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,287be09cf9173fa05d1348a8d01888fef5b3ec81e4694d8f5006179a660726d4,,opened via official Shanghai smart-search endpoint
src_569e8ce0da5b,https://www.shanghai.gov.cn/wzjd/20250520/b5b23edd320442abbff7b601878217ca.html,https://www.shanghai.gov.cn/wzjd/20250520/b5b23edd320442abbff7b601878217ca.html,《浦东新区基础教育学校规划建设若干规定》解读,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9564da3f1694304ef0aa8b24912f1fae8d39e27441554216deefebdcaf8f353a,,opened via official Shanghai smart-search endpoint
src_fb17292c2436,https://www.shanghai.gov.cn/gwk/search/content/15a099570c744e49b1f233e5d9123ef2,https://www.shanghai.gov.cn/gwk/search/content/15a099570c744e49b1f233e5d9123ef2,浦东新区人民政府关于同意调整康桥镇梓潼居民委员会等三个居民委员会管辖范围并新设康和居民委员会等三个居民委员会的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,bb8810a9ae60121aa2d7cc5204e21e3d7ee991bf5108d79ad67c33b12f89b6ba,,opened via official Shanghai smart-search endpoint
src_bf499d384cb1,https://www.shanghai.gov.cn/gwk/search/content/479f27a5ff0c4a9782c6cae1f4201a8f,https://www.shanghai.gov.cn/gwk/search/content/479f27a5ff0c4a9782c6cae1f4201a8f,关于2024度首批公交车投放计划的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,f87e1d28f7394df06a5dc4e3dc5f28664ee43d0191002c45c5cf8c28414b4160,,opened via official Shanghai smart-search endpoint
src_62ba1097376f,https://www.shanghai.gov.cn/gwk/search/content/f40c8b0a7da842dba60692e655c78677,https://www.shanghai.gov.cn/gwk/search/content/f40c8b0a7da842dba60692e655c78677,上海市交通委员会关于进一步做好本市交通行业生产安全事故统计工作的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d24679bec73363b1e42f35b4f074e9c9e6a527839e738cb4589cb8ad71f29963,,opened via official Shanghai smart-search endpoint
src_6fb95f308b96,https://www.shanghai.gov.cn/nw4411/20240202/2710947427154d8bbd42cd3304e4ef21.html,https://www.shanghai.gov.cn/nw4411/20240202/2710947427154d8bbd42cd3304e4ef21.html,三万灯笼点亮 千场活动汇集 浦东新区文体旅商新春系列活动启动,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,780fcd883e6be7d3a052cfe304b209819e92ebda3993e968fc774a4412c06628,,opened via official Shanghai smart-search endpoint
