decision_sequence,agent_id,age_group,digital_access,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,llm_reason,api_decision_succeeded,api_call_attempted,published_traffic_event
325,79,18-39,True,79-2026-07-07-L02,return_home,Z3,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.065336778, ""metro"": 0.929253974, ""ride_hailing"": 0.005409248}","{""walk"": 0.0, ""bus"": 0.065336778, ""metro"": 0.929253974, ""ride_hailing"": 0.005409248}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.929253974,尽管等待时间较长，但地铁的出行时间适中且费用合理，概率最高，适合下班回家。,True,True,False
326,146,40-59,True,146-2026-07-07-L02,return_home,Z7,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.358554668, ""metro"": 0.604952015, ""ride_hailing"": 0.036493317}","{""walk"": 0.0, ""bus"": 0.358554668, ""metro"": 0.604952015, ""ride_hailing"": 0.036493317}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.604952015,作为40-59岁的在职人员，回家行程注重时间与成本平衡，地铁耗时较短且费用适中，概率最高。,True,True,False
327,143,40-59,True,143-2026-07-07-L02,return_home,Z1,Z5,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.007883921, ""metro"": 0.992060746, ""ride_hailing"": 5.5333e-05}","{""walk"": 0.0, ""bus"": 0.007883921, ""metro"": 0.992060746, ""ride_hailing"": 5.5333e-05}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,metro,0.992060746,地铁耗时短且费用适中，是下班回家最快捷可靠的选择。,True,True,False
328,99,40-59,True,99-2026-07-07-L02,return_home,Z1,Z2,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.393769112, ""metro"": 0.306477311, ""ride_hailing"": 0.299753577}","{""walk"": 0.0, ""bus"": 0.393769112, ""metro"": 0.306477311, ""ride_hailing"": 0.299753577}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.393769112,作为常规工作者，回家出行时间充裕，公交费用最低且等待时间短，性价比最高。,True,True,False
329,144,40-59,True,144-2026-07-07-L02,return_home,Z2,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.257631266, ""metro"": 0.736763071, ""ride_hailing"": 0.005605663}","{""walk"": 0.0, ""bus"": 0.257631266, ""metro"": 0.736763071, ""ride_hailing"": 0.005605663}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,metro,0.736763071,虽然等待时间较长，但总行程时间适中且费用合理，适合下班后回家，且地铁概率最高。,True,True,False
330,29,18-39,True,29-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.439547547, ""metro"": 0.384666181, ""ride_hailing"": 0.175786272}","{""walk"": 0.0, ""bus"": 0.439547547, ""metro"": 0.384666181, ""ride_hailing"": 0.175786272}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.439547547,作为普通上班族，回家行程不紧急，公交票价仅2元且等待时间短，性价比最高。,True,True,False
331,108,40-59,True,108-2026-07-07-L02,return_home,Z2,Z3,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.108564035, ""metro"": 0.874007702, ""ride_hailing"": 0.017428263}","{""walk"": 0.0, ""bus"": 0.108564035, ""metro"": 0.874007702, ""ride_hailing"": 0.017428263}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.874007702,作为40-59岁的在职人员，回家出行注重效率与性价比，地铁耗时短、费用低且模型概率最高，是当前最优选择。,True,True,False
332,33,18-39,True,33-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:00:00,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.636234089, ""metro"": 0.0, ""ride_hailing"": 0.363765911}","{""walk"": 0.0, ""bus"": 0.636234089, ""metro"": 0.0, ""ride_hailing"": 0.363765911}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.636234089,虽然公交耗时较长，但票价极低且等待时间短，适合下班回家节省开支。,True,True,False
333,62,18-39,True,62-2026-07-07-L02,social_leisure,Z7,Z7,2026-07-07 19:07:39.660000,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.490278904, ""metro"": 0.330993395, ""ride_hailing"": 0.178727701}","{""walk"": 0.0, ""bus"": 0.490278904, ""metro"": 0.330993395, ""ride_hailing"": 0.178727701}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.490278904,作为年轻上班族，社交休闲出行时间充裕，公交票价最低且等待时间短，性价比最高。,True,True,False
334,30,18-39,True,30-2026-07-07-L02,shopping,Z3,Z1,2026-07-07 19:18:42.480000,W2,nine_zone_representative|all|2026-07-07T19:00,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.133559108, ""metro"": 0.725978309, ""ride_hailing"": 0.140462583}","{""walk"": 0.0, ""bus"": 0.133559108, ""metro"": 0.725978309, ""ride_hailing"": 0.140462583}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.725978309,"Metro is fastest with low cost and high probability, suitable for shopping trip despite moderate outdoor time.",True,True,False
335,13,18-39,True,13-2026-07-07-L02,shopping,Z2,Z2,2026-07-07 19:25:32.880000,W2,nine_zone_representative|all|2026-07-07T19:00,0,1,56.470588,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.446696117, ""metro"": 0.030569462, ""ride_hailing"": 0.522734421}","{""walk"": 0.0, ""bus"": 0.446696117, ""metro"": 0.030569462, ""ride_hailing"": 0.522734421}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.522734421,作为年轻上班族，购物出行时间短且等待可接受，网约车最快且舒适，无优惠券也优先选择。,True,True,True
336,1,18-39,True,1-2026-07-07-L02,return_home,Z1,Z3,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.165665938, ""metro"": 0.697460124, ""ride_hailing"": 0.136873938}","{""walk"": 0.0, ""bus"": 0.165665938, ""metro"": 0.697460124, ""ride_hailing"": 0.136873938}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.697460124,作为常规工作者，下班回家时间紧迫，地铁耗时短且费用适中，是性价比最高的选择。,True,True,False
337,141,40-59,True,141-2026-07-07-L02,return_home,Z1,Z8,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.512712249, ""metro"": 0.437039146, ""ride_hailing"": 0.050248604}","{""walk"": 0.0, ""bus"": 0.512712249, ""metro"": 0.437039146, ""ride_hailing"": 0.050248604}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.512712249,作为常规工作者，我优先考虑经济性，公交票价仅2元且等待时间短，适合下班回家。,True,True,False
338,87,40-59,True,87-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.752901618, ""metro"": 0.0, ""ride_hailing"": 0.247098382}","{""walk"": 0.0, ""bus"": 0.752901618, ""metro"": 0.0, ""ride_hailing"": 0.247098382}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.752901618,作为常规工作者回家，公交票价仅2元且等待时间短，比网约车节省大量费用，适合日常通勤。,True,True,False
339,2,18-39,True,2-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.605678197, ""metro"": 0.195575368, ""ride_hailing"": 0.198746435}","{""walk"": 0.0, ""bus"": 0.605678197, ""metro"": 0.195575368, ""ride_hailing"": 0.198746435}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.605678197,回家不赶时间，公交最便宜且等待时间短，性价比高。,True,True,False
340,142,40-59,True,142-2026-07-07-L03,return_home,Z4,Z4,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.61238937, ""metro"": 0.0, ""ride_hailing"": 0.38761063}","{""walk"": 0.0, ""bus"": 0.61238937, ""metro"": 0.0, ""ride_hailing"": 0.38761063}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.61238937,作为常规工人，回家行程不紧急，公交票价仅2元且等待时间较短，性价比远高于网约车。,True,True,False
341,121,40-59,True,121-2026-07-07-L02,return_home,Z2,Z4,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.932114146, ""metro"": 0.014789127, ""ride_hailing"": 0.053096727}","{""walk"": 0.0, ""bus"": 0.932114146, ""metro"": 0.014789127, ""ride_hailing"": 0.053096727}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.932114146,作为普通上班族，回家出行成本低且等待时间短，公交是最经济高效的选择。,True,True,False
342,24,18-39,True,24-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.653372343, ""metro"": 0.0, ""ride_hailing"": 0.346627657}","{""walk"": 0.0, ""bus"": 0.653372343, ""metro"": 0.0, ""ride_hailing"": 0.346627657}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.653372343,作为常规工作者，回家行程不紧急，公交票价仅2元且等待时间短，性价比远高于网约车。,True,True,False
343,113,40-59,True,113-2026-07-07-L02,return_home,Z8,Z8,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,0,56.470588,0.0,0.0,0,[],"{""walk"": 0.012105465, ""bus"": 0.520934343, ""metro"": 0.0, ""ride_hailing"": 0.466960192}","{""walk"": 0.012105465, ""bus"": 0.520934343, ""metro"": 0.0, ""ride_hailing"": 0.466960192}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,False,first_trip_decision_only,False,bus,0.520934343,作为灵活非工作者，我优先选择低费用且时间合理的公交，避免高额网约车费用和过长的步行时间。,True,True,False
344,76,18-39,True,76-2026-07-07-L02,return_home,Z8,Z8,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,0,1,56.470588,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.608048133, ""metro"": 0.0, ""ride_hailing"": 0.391951867}","{""walk"": 0.0, ""bus"": 0.608048133, ""metro"": 0.0, ""ride_hailing"": 0.391951867}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.391951867,回家目的下，网约车比公交快27分钟，且我作为年轻上班族能接受较高费用以节省时间。,True,True,True
345,125,40-59,True,125-2026-07-07-L02,return_home,Z6,Z8,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,1,1,56.470588,30.0,30.0,1,"[""76-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.040907123, ""metro"": 0.958962722, ""ride_hailing"": 0.000130155}","{""walk"": 0.0, ""bus"": 0.040334617, ""metro"": 0.959537201, ""ride_hailing"": 0.000128181}","{""walk"": 0.0, ""bus"": -0.000572506, ""metro"": 0.00057448, ""ride_hailing"": -1.974e-06}",0.00057448,True,False,False,first_trip_decision_only,False,metro,0.959537201,作为下班回家的常规工作者，地铁时间适中且费用合理，虽然等待较长但户外时间短，综合概率最高。,True,True,False
346,109,40-59,True,109-2026-07-07-L02,return_home,Z1,Z3,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,1,1,56.470588,30.0,30.0,1,"[""76-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.541899024, ""metro"": 0.199561943, ""ride_hailing"": 0.258539033}","{""walk"": 0.0, ""bus"": 0.541251367, ""metro"": 0.20057411, ""ride_hailing"": 0.258174524}","{""walk"": 0.0, ""bus"": -0.000647657, ""metro"": 0.001012167, ""ride_hailing"": -0.00036451}",0.001012167,True,True,False,first_trip_decision_only,False,bus,0.541251367,作为常规工作者，我优先考虑经济性，公交票价仅2元且等待时间短，适合下班回家。,True,True,False
347,91,40-59,True,91-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,1,1,56.470588,30.0,30.0,1,"[""76-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.801867121, ""metro"": 0.0, ""ride_hailing"": 0.198132879}","{""walk"": 0.0, ""bus"": 0.801998162, ""metro"": 0.0, ""ride_hailing"": 0.198001838}","{""walk"": 0.0, ""bus"": 0.00013104, ""metro"": 0.0, ""ride_hailing"": -0.00013104}",0.00013104,True,False,False,first_trip_decision_only,False,bus,0.801998162,作为常规工作者回家，公交票价仅2元且等待时间短，比网约车节省大量费用，适合非高峰时段出行。,True,True,False
348,21,18-39,True,21-2026-07-07-L02,return_home,Z1,Z7,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,1,1,56.470588,30.0,30.0,1,"[""76-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.195158329, ""metro"": 0.763907091, ""ride_hailing"": 0.04093458}","{""walk"": 0.0, ""bus"": 0.19376336, ""metro"": 0.765565383, ""ride_hailing"": 0.040671257}","{""walk"": 0.0, ""bus"": -0.001394969, ""metro"": 0.001658291, ""ride_hailing"": -0.000263323}",0.001658291,True,False,False,first_trip_decision_only,False,metro,0.765565383,尽管等待时间较长，但地铁的旅行时间适中且费用合理，模型概率最高，适合下班后回家。,True,True,False
349,65,18-39,True,65-2026-07-07-L02,return_home,Z3,Z1,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,1,2,56.470588,30.0,60.0,1,"[""76-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.39967748, ""metro"": 0.270107201, ""ride_hailing"": 0.330215319}","{""walk"": 0.0, ""bus"": 0.39934925, ""metro"": 0.270790741, ""ride_hailing"": 0.329860009}","{""walk"": 0.0, ""bus"": -0.00032823, ""metro"": 0.000683539, ""ride_hailing"": -0.00035531}",0.000683539,True,False,False,first_trip_decision_only,False,ride_hailing,0.329860009,作为年轻上班族，下班回家时间紧迫，网约车最快且户外暴露时间短，尽管无优惠券但性价比可接受。,True,True,True
350,4,18-39,True,4-2026-07-07-L02,return_home,Z4,Z4,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,2,3,56.470588,60.0,90.0,2,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.51696948, ""metro"": 0.0, ""ride_hailing"": 0.48303052}","{""walk"": 0.0, ""bus"": 0.517667641, ""metro"": 0.0, ""ride_hailing"": 0.482332359}","{""walk"": 0.0, ""bus"": 0.000698161, ""metro"": 0.0, ""ride_hailing"": -0.000698161}",0.000698161,True,False,False,first_trip_decision_only,False,ride_hailing,0.482332359,作为年轻上班族，回家时更看重时间效率，网约车比公交快22分钟，且天气良好适合快速出行。,True,True,True
351,45,18-39,True,45-2026-07-07-L02,return_home,Z1,Z7,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,3,3,56.470588,90.0,90.0,3,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02"", ""4-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.195158329, ""metro"": 0.763907091, ""ride_hailing"": 0.04093458}","{""walk"": 0.0, ""bus"": 0.19062373, ""metro"": 0.769279593, ""ride_hailing"": 0.040096678}","{""walk"": 0.0, ""bus"": -0.0045346, ""metro"": 0.005372501, ""ride_hailing"": -0.000837902}",0.005372501,True,False,False,first_trip_decision_only,False,metro,0.769279593,虽然等待时间较长，但总耗时适中且费用合理，作为常规工作者回家选择地铁最可靠。,True,True,False
352,116,40-59,True,116-2026-07-07-L02,return_home,Z1,Z6,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,3,3,56.470588,90.0,90.0,3,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02"", ""4-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.03774998, ""metro"": 0.960669978, ""ride_hailing"": 0.001580043}","{""walk"": 0.0, ""bus"": 0.036755422, ""metro"": 0.961703072, ""ride_hailing"": 0.001541506}","{""walk"": 0.0, ""bus"": -0.000994558, ""metro"": 0.001033095, ""ride_hailing"": -3.8537e-05}",0.001033095,True,False,False,first_trip_decision_only,False,metro,0.961703072,地铁出行时间短且费用低，适合下班回家，且当前道路流量较高，地铁更可靠。,True,True,False
353,126,40-59,True,126-2026-07-07-L02,return_home,Z7,Z7,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,3,3,56.470588,90.0,90.0,3,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02"", ""4-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.149177916, ""metro"": 0.818591892, ""ride_hailing"": 0.032230192}","{""walk"": 0.0, ""bus"": 0.146304579, ""metro"": 0.822057716, ""ride_hailing"": 0.031637705}","{""walk"": 0.0, ""bus"": -0.002873337, ""metro"": 0.003465824, ""ride_hailing"": -0.000592487}",0.003465824,True,False,False,first_trip_decision_only,False,metro,0.822057716,"Metro is fastest and cheapest among options, with short wait and low fare, ideal for returning home in moderate traffic.",True,True,False
354,61,18-39,True,61-2026-07-07-L02,return_home,Z1,Z5,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,3,3,56.470588,90.0,90.0,3,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02"", ""4-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.063774273, ""metro"": 0.934469377, ""ride_hailing"": 0.00175635}","{""walk"": 0.0, ""bus"": 0.060344567, ""metro"": 0.937998098, ""ride_hailing"": 0.001657335}","{""walk"": 0.0, ""bus"": -0.003429705, ""metro"": 0.00352872, ""ride_hailing"": -9.9015e-05}",0.00352872,True,False,False,first_trip_decision_only,False,metro,0.937998098,虽然等待时间较长，但总时间最短且费用适中，适合下班后快速回家。,True,True,False
355,26,18-39,True,26-2026-07-07-L02,return_home,Z7,Z4,2026-07-07 19:30:00,W2,nine_zone_representative|all|2026-07-07T19:30,3,3,56.470588,90.0,90.0,3,"[""76-2026-07-07-L02"", ""65-2026-07-07-L02"", ""4-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.671923123, ""metro"": 0.14155735, ""ride_hailing"": 0.186519527}","{""walk"": 0.0, ""bus"": 0.668179283, ""metro"": 0.146616235, ""ride_hailing"": 0.185204482}","{""walk"": 0.0, ""bus"": -0.003743841, ""metro"": 0.005058885, ""ride_hailing"": -0.001315044}",0.005058885,True,False,False,first_trip_decision_only,False,bus,0.668179283,下班回家不赶时间，公交票价最低且等待时间短，性价比最高。,True,True,False
356,88,40-59,True,88-2026-07-07-L03,return_home,Z4,Z4,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,0,1,24.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.653214924, ""metro"": 0.0, ""ride_hailing"": 0.346785076}","{""walk"": 0.0, ""bus"": 0.653214924, ""metro"": 0.0, ""ride_hailing"": 0.346785076}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.346785076,作为40-59岁的在职工作者，晚上8点回家，网约车比公交快31分钟且等待时间短，尽管费用高但时间效率优先。,True,True,True
357,70,18-39,True,70-2026-07-07-L02,return_home,Z6,Z6,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,1,2,24.0,30.0,60.0,1,"[""88-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.572549573, ""metro"": 0.0, ""ride_hailing"": 0.427450427}","{""walk"": 0.0, ""bus"": 0.572331254, ""metro"": 0.0, ""ride_hailing"": 0.427668746}","{""walk"": 0.0, ""bus"": -0.000218319, ""metro"": 0.0, ""ride_hailing"": 0.000218319}",0.000218319,True,False,False,first_trip_decision_only,False,ride_hailing,0.427668746,作为年轻上班族，回家时间已晚且无优惠券，网约车比公交快一倍多，能减少户外暴露时间并快速到家。,True,True,True
358,85,40-59,True,85-2026-07-07-L03,return_home,Z6,Z6,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,2,3,24.0,60.0,90.0,2,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02""]","{""walk"": 0.0, ""bus"": 0.593506445, ""metro"": 0.0, ""ride_hailing"": 0.406493555}","{""walk"": 0.0, ""bus"": 0.593274094, ""metro"": 0.0, ""ride_hailing"": 0.406725906}","{""walk"": 0.0, ""bus"": -0.000232351, ""metro"": 0.0, ""ride_hailing"": 0.000232351}",0.000232351,True,True,False,first_trip_decision_only,False,ride_hailing,0.406725906,作为40-59岁在职人员，晚上8点回家需快速便捷，网约车比公交快28分钟且等待时间短，适合结束一天工作后尽快返家。,True,True,True
359,31,18-39,True,31-2026-07-07-L02,return_home,Z2,Z7,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,3,3,24.0,90.0,90.0,3,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02"", ""85-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.010784359, ""metro"": 0.988590134, ""ride_hailing"": 0.000625507}","{""walk"": 0.0, ""bus"": 0.01064541, ""metro"": 0.988733509, ""ride_hailing"": 0.000621081}","{""walk"": 0.0, ""bus"": -0.000138948, ""metro"": 0.000143375, ""ride_hailing"": -4.427e-06}",0.000143375,True,False,False,first_trip_decision_only,False,metro,0.988733509,"Metro is fastest and cheapest with high probability, suitable for returning home at night.",True,True,False
360,102,40-59,True,102-2026-07-07-L03,return_home,Z7,Z4,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,3,3,24.0,90.0,90.0,3,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02"", ""85-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.660988468, ""metro"": 0.301301491, ""ride_hailing"": 0.037710041}","{""walk"": 0.0, ""bus"": 0.659560451, ""metro"": 0.302862719, ""ride_hailing"": 0.03757683}","{""walk"": 0.0, ""bus"": -0.001428017, ""metro"": 0.001561228, ""ride_hailing"": -0.000133211}",0.001561228,True,False,False,first_trip_decision_only,False,bus,0.659560451,作为40-59岁的上班族，回家行程不紧急，公交票价最低且等待时间短，性价比最高。,True,True,False
361,53,18-39,True,53-2026-07-07-L02,return_home,Z7,Z2,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,3,3,24.0,90.0,90.0,3,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02"", ""85-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.010784359, ""metro"": 0.988590134, ""ride_hailing"": 0.000625507}","{""walk"": 0.0, ""bus"": 0.01064541, ""metro"": 0.988733509, ""ride_hailing"": 0.000621081}","{""walk"": 0.0, ""bus"": -0.000138948, ""metro"": 0.000143375, ""ride_hailing"": -4.427e-06}",0.000143375,True,False,False,first_trip_decision_only,False,metro,0.988733509,"Metro is fastest and cheapest among options with high probability, and I'm a regular worker returning home at night.",True,True,False
362,48,18-39,True,48-2026-07-07-L02,return_home,Z2,Z7,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,3,3,24.0,90.0,90.0,3,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02"", ""85-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.085221508, ""metro"": 0.909835529, ""ride_hailing"": 0.004942962}","{""walk"": 0.0, ""bus"": 0.084275004, ""metro"": 0.910808174, ""ride_hailing"": 0.004916822}","{""walk"": 0.0, ""bus"": -0.000946504, ""metro"": 0.000972645, ""ride_hailing"": -2.6141e-05}",0.000972645,True,False,False,first_trip_decision_only,False,metro,0.910808174,"Metro is fastest among public options with low cost and high probability, despite longer wait.",True,True,False
363,135,40-59,True,135-2026-07-07-L03,return_home,Z3,Z3,2026-07-07 20:00:00,W2,nine_zone_representative|all|2026-07-07T20:00,3,3,24.0,90.0,90.0,3,"[""88-2026-07-07-L03"", ""70-2026-07-07-L02"", ""85-2026-07-07-L03""]","{""walk"": 0.0, ""bus"": 0.705535031, ""metro"": 0.019865537, ""ride_hailing"": 0.274599432}","{""walk"": 0.0, ""bus"": 0.70517505, ""metro"": 0.019893699, ""ride_hailing"": 0.274931251}","{""walk"": 0.0, ""bus"": -0.000359981, ""metro"": 2.8162e-05, ""ride_hailing"": 0.000331819}",0.000359981,True,False,False,first_trip_decision_only,False,bus,0.70517505,作为常规工作者，回家出行成本低且时间适中，公交最经济实惠。,True,True,False
