seed,policy,weather_scenario,day_type,group,agent_count,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_induced_requests,coupon_subsidy_yuan,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,mean_ride_hailing_wait_minutes_per_request,fallback_attempts,transport_unmet,mandatory_activity_incomplete,necessary_activity_completion_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,total_outdoor_exposure_minutes,total_heat_risk_burden
55,C3_mixed,W0,workday,18-39,80,80,67,14,6,3,39.03,15,15,0,10.123467,0,0,2,0.972603,3,81,83,15,3405.731,0.0
55,C3_mixed,W0,workday,40-59,66,66,38,9,2,2,20.84,7,7,0,8.968857,0,0,5,0.920635,1,64,64,7,2590.534,0.0
55,C3_mixed,W0,workday,60+_digital,26,26,11,8,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,29,6,0,650.592,0.0
55,C3_mixed,W0,workday,60+_nondigital_assisted,17,17,8,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C3_mixed,W0,workday,60+_nondigital_unassisted,11,7,0,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,2,0,240.614,0.0
55,C3_mixed,W1,workday,18-39,80,80,67,14,6,3,39.03,19,19,0,10.185211,0,0,2,0.972603,1,76,82,19,3261.921,21036.945167
55,C3_mixed,W1,workday,40-59,66,66,38,9,2,2,20.84,8,8,0,9.22275,0,0,5,0.920635,1,63,62,8,2542.034,18178.669672
55,C3_mixed,W1,workday,60+_digital,26,26,11,8,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,28,7,0,651.592,9097.009133
55,C3_mixed,W1,workday,60+_nondigital_assisted,17,17,8,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,2,0,375.065,5012.884933
55,C3_mixed,W1,workday,60+_nondigital_unassisted,11,7,0,3,1,1,2.8,1,1,0,7.5,0,0,0,1.0,0,9,2,1,191.614,2587.542533
55,C3_mixed,W2,workday,18-39,80,80,67,14,11,6,79.68,40,40,0,10.6503,0,0,3,0.958904,0,40,92,40,3392.922,0.0
55,C3_mixed,W2,workday,40-59,66,66,38,9,4,3,34.65,16,16,0,10.97725,0,0,4,0.936508,0,42,72,16,2726.785,0.0
55,C3_mixed,W2,workday,60+_digital,26,26,11,8,1,1,3.77,1,1,0,10.0,0,0,0,1.0,0,21,9,1,614.226,0.0
55,C3_mixed,W2,workday,60+_nondigital_assisted,17,17,8,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,19,5,0,437.377,0.0
55,C3_mixed,W2,workday,60+_nondigital_unassisted,11,7,0,3,2,2,8.86,2,2,0,10.4165,0,0,0,1.0,0,8,2,2,202.722,0.0
56,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,23,23,0,10.421565,0,0,0,1.0,4,82,74,23,3445.922,0.0
56,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,9,9,0,11.296444,0,0,2,0.967213,1,83,43,9,2464.25,0.0
56,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,37,4,0,719.027,0.0
56,C0_no_coupon,W0,workday,60+_nondigital_assisted,20,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,752.63,0.0
56,C0_no_coupon,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,26,26,0,10.103692,0,0,0,1.0,4,79,74,26,3421.922,20637.685665
56,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,10,10,0,11.6335,0,0,2,0.967213,1,80,43,10,2431.203,17250.630836
56,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,2,2,0,8.0,0,0,0,1.0,0,33,4,2,659.17,9602.452599
56,C0_no_coupon,W1,workday,60+_nondigital_assisted,20,0,0,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,31,5,1,696.63,10527.416033
56,C0_no_coupon,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,47,46,1,11.401618,1,0,1,0.986667,4,41,91,46,3781.547,0.0
56,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,22,21,1,12.067455,1,0,2,0.967213,0,48,60,21,2558.047,0.0
56,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,32,4,0,623.494,0.0
56,C0_no_coupon,W2,workday,60+_nondigital_assisted,20,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,763.265,0.0
56,C0_no_coupon,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,4,0,227.957,0.0
56,C1_public_limited,W0,workday,18-39,80,80,63,21,10,8,64.36,31,31,0,10.339645,0,0,0,1.0,4,74,74,31,3383.255,0.0
56,C1_public_limited,W0,workday,40-59,66,66,45,14,4,2,18.77,11,11,0,11.197091,0,0,2,0.967213,1,81,43,11,2433.642,0.0
56,C1_public_limited,W0,workday,60+_digital,26,26,10,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,37,4,0,719.027,0.0
56,C1_public_limited,W0,workday,60+_nondigital_assisted,20,20,12,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,752.63,0.0
56,C1_public_limited,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C1_public_limited,W1,workday,18-39,80,80,63,21,10,6,64.36,32,32,0,10.250906,0,0,0,1.0,4,73,74,32,3378.255,20382.510999
56,C1_public_limited,W1,workday,40-59,66,66,45,14,4,2,18.77,12,12,0,11.48625,0,0,2,0.967213,1,78,43,12,2400.595,17169.602634
56,C1_public_limited,W1,workday,60+_digital,26,26,10,3,0,0,0.0,2,2,0,8.0,0,0,0,1.0,0,33,4,2,659.17,9602.452599
56,C1_public_limited,W1,workday,60+_nondigital_assisted,20,20,12,2,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,31,5,1,696.63,10527.394366
56,C1_public_limited,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C1_public_limited,W2,workday,18-39,80,80,63,21,10,4,66.07,51,48,3,11.693727,3,0,1,0.986667,5,39,90,48,3841.234,0.0
56,C1_public_limited,W2,workday,40-59,66,66,45,14,5,2,27.37,24,23,1,11.899125,1,0,2,0.967213,0,46,60,23,2547.285,0.0
56,C1_public_limited,W2,workday,60+_digital,26,26,10,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,32,4,0,623.494,0.0
56,C1_public_limited,W2,workday,60+_nondigital_assisted,20,20,12,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,763.265,0.0
56,C1_public_limited,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,4,0,227.957,0.0
56,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,23,23,0,10.421565,0,0,0,1.0,4,82,74,23,3445.922,0.0
56,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,9,9,0,11.296444,0,0,2,0.967213,1,83,43,9,2464.25,0.0
56,C2_elder_limited,W0,workday,60+_digital,26,26,0,24,1,1,4.11,1,1,0,8.0,0,0,0,1.0,0,36,4,1,705.027,0.0
56,C2_elder_limited,W0,workday,60+_nondigital_assisted,20,20,0,16,1,1,5.15,1,1,0,12.0,0,0,0,1.0,0,32,5,1,730.63,0.0
56,C2_elder_limited,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,26,26,0,10.103692,0,0,0,1.0,4,79,74,26,3421.922,20637.685665
56,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,10,10,0,11.6335,0,0,2,0.967213,1,80,43,10,2431.203,17250.630836
56,C2_elder_limited,W1,workday,60+_digital,26,26,0,24,1,0,2.87,2,2,0,8.0,0,0,0,1.0,0,33,4,2,659.17,9602.452599
56,C2_elder_limited,W1,workday,60+_nondigital_assisted,20,20,0,16,1,0,5.15,1,1,0,12.0,0,0,0,1.0,0,31,5,1,696.63,10527.416033
56,C2_elder_limited,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,47,46,1,11.401618,1,0,1,0.986667,4,41,91,46,3781.547,0.0
56,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,22,21,1,12.067455,1,0,2,0.967213,0,48,60,21,2558.047,0.0
56,C2_elder_limited,W2,workday,60+_digital,26,26,0,24,1,1,4.11,1,1,0,8.0,0,0,0,1.0,0,31,4,1,609.494,0.0
56,C2_elder_limited,W2,workday,60+_nondigital_assisted,20,20,0,16,1,1,5.15,1,1,0,12.0,0,0,0,1.0,0,32,5,1,741.265,0.0
56,C2_elder_limited,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,4,0,227.957,0.0
56,C3_mixed,W0,workday,18-39,80,80,63,14,6,6,42.89,29,29,0,10.317103,0,0,0,1.0,4,76,74,29,3398.636,0.0
56,C3_mixed,W0,workday,40-59,66,66,45,10,3,2,14.51,11,11,0,11.197091,0,0,2,0.967213,1,81,43,11,2433.642,0.0
56,C3_mixed,W0,workday,60+_digital,26,26,10,8,1,1,4.11,1,1,0,8.0,0,0,0,1.0,0,36,4,1,705.027,0.0
56,C3_mixed,W0,workday,60+_nondigital_assisted,20,20,12,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,752.63,0.0
56,C3_mixed,W0,workday,60+_nondigital_unassisted,8,6,0,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C3_mixed,W1,workday,18-39,80,80,63,14,6,4,42.89,30,30,0,10.2232,0,0,0,1.0,4,75,74,30,3393.636,20450.962665
56,C3_mixed,W1,workday,40-59,66,66,45,10,3,2,14.51,12,12,0,11.48625,0,0,2,0.967213,1,78,43,12,2400.595,17169.639302
56,C3_mixed,W1,workday,60+_digital,26,26,10,8,1,0,2.87,2,2,0,8.0,0,0,0,1.0,0,33,4,2,659.17,9602.452599
56,C3_mixed,W1,workday,60+_nondigital_assisted,20,20,12,6,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,31,5,1,696.63,10527.394366
56,C3_mixed,W1,workday,60+_nondigital_unassisted,8,6,0,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C3_mixed,W2,workday,18-39,80,80,63,14,7,2,43.9,49,48,1,11.303593,1,0,1,0.986667,4,39,91,48,3759.745,0.0
56,C3_mixed,W2,workday,40-59,66,66,45,10,3,1,17.81,23,22,1,12.006565,1,0,2,0.967213,0,47,60,22,2549.857,0.0
56,C3_mixed,W2,workday,60+_digital,26,26,10,8,1,1,4.11,1,1,0,8.0,0,0,0,1.0,0,31,4,1,609.494,0.0
56,C3_mixed,W2,workday,60+_nondigital_assisted,20,20,12,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,5,0,763.265,0.0
56,C3_mixed,W2,workday,60+_nondigital_unassisted,8,6,0,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,4,0,227.957,0.0
